"","FechaInicio","Delito","Categoria","Sexo","Edad","CalidadJuridica","FechaHecho","HoraHecho","HoraInicio","geopoint","AlcaldiaHechos","ColoniaHechos","persona_fisica"
"97","20/12/2019","VIOLACION","VIOLACIÓN","Femenino",24,"VICTIMA","28/09/2019",12:00:00,15:37:00,NA,"VENUSTIANO CARRANZA",NA,TRUE
"98","20/12/2019","ROBO DE VEHICULO DE SERVICIO PÚBLICO CON VIOLENCIA","ROBO DE VEHÍCULO CON Y SIN VIOLENCIA","Femenino",NA,"VICTIMA","20/12/2019",07:30:00,15:39:00,"19.345962302,-99.0091062996","IZTAPALAPA","2A. AMPLIACIÓN SANTIAGO ACAHUALTEPEC",TRUE
"99","20/12/2019","AMENAZAS","DELITO DE BAJO IMPACTO","Femenino",43,"VICTIMA Y DENUNCIANTE","20/12/2019",14:40:00,15:40:00,NA,"TLALPAN",NA,TRUE
"100","20/12/2019","DAÑO EN PROPIEDAD AJENA CULPOSA","DELITO DE BAJO IMPACTO","Masculino",44,"VICTIMA Y DENUNCIANTE","19/12/2019",22:30:00,15:41:00,"19.4603194979,-99.1752614","AZCAPOTZALCO","SAN SALVADOR XOCHIMANCA",TRUE
"101","20/12/2019","ABUSO SEXUAL","DELITO DE BAJO IMPACTO","Femenino",34,"VICTIMA Y DENUNCIANTE","17/12/2019",13:50:00,15:41:00,"19.3737045267,-99.1978919212","ALVARO OBREGON","AMPLIACION MOLINO DE ROSAS",TRUE
"102","20/12/2019","PERDIDA DE LA VIDA POR OTRAS CAUSAS","HECHO NO DELICTIVO","Femenino",69,"CADAVER","20/12/2019",15:30:00,15:42:00,"19.4295239982,-99.1079689004","VENUSTIANO CARRANZA","MOCTEZUMA 1A SECCIÓN",TRUE
"103","20/12/2019","FRAUDE","DELITO DE BAJO IMPACTO","Masculino",21,"VICTIMA Y DENUNCIANTE","19/12/2019",17:31:00,15:45:00,"19.433548836,-99.1031833311","VENUSTIANO CARRANZA","MOCTEZUMA 2A SECCIÓN",TRUE
"104","20/12/2019","ABUSO DE AUTORIDAD","DELITO DE BAJO IMPACTO","Masculino",28,"VICTIMA Y DENUNCIANTE","20/12/2019",00:30:00,15:59:00,NA,"VENUSTIANO CARRANZA",NA,TRUE
"105","20/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Masculino",52,"VICTIMA Y DENUNCIANTE","19/12/2019",16:00:00,16:03:00,"19.4505717019,-99.2022579996","MIGUEL HIDALGO","DEPORTIVO PENSIL",TRUE
"106","20/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",5,"VICTIMA","06/12/2019",18:00:00,16:10:00,"19.3907378596,-99.1047301598","IZTACALCO","JUVENTINO ROSAS",TRUE
"107","20/12/2019","ROBO DE OBJETOS","DELITO DE BAJO IMPACTO","Masculino",36,"VICTIMA Y DENUNCIANTE","19/12/2019",23:45:00,16:24:00,"19.3891255084,-99.1767968943","BENITO JUAREZ","NAPOLES",TRUE
"108","20/12/2019","USO DE DOCUMENTO FALSO","DELITO DE BAJO IMPACTO","Femenino",63,"VICTIMA Y DENUNCIANTE","21/11/2019",12:00:00,16:31:00,"19.4334071908,-99.1894345901","MIGUEL HIDALGO","POLANCO",TRUE
"109","20/12/2019","ROBO DE OBJETOS","DELITO DE BAJO IMPACTO","Masculino",29,"VICTIMA Y DENUNCIANTE","14/12/2019",02:00:00,16:45:00,"19.4647832966,-99.1089771995","GUSTAVO A MADERO","BONDOJITO",TRUE
"110","20/12/2019","ACOSO SEXUAL","DELITO DE BAJO IMPACTO","Femenino",34,"VICTIMA Y DENUNCIANTE","19/12/2019",23:00:00,16:52:00,NA,"CUAUHTEMOC",NA,TRUE
"111","20/12/2019","ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO","DELITO DE BAJO IMPACTO","Masculino",18,"VICTIMA Y DENUNCIANTE","20/12/2019",15:40:00,16:56:00,"19.3292571267,-99.0515042663","IZTAPALAPA","CARLOS HANK GONZALEZ",TRUE
"112","20/12/2019","DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL","DELITO DE BAJO IMPACTO","Masculino",18,"VICTIMA Y DENUNCIANTE","19/12/2019",20:53:00,17:03:00,"19.2648866158,-99.1663240199","TLALPAN","SAN PEDRO MÁRTIR",TRUE
"113","20/12/2019","DISCRIMINACION","DELITO DE BAJO IMPACTO","Femenino",31,"VICTIMA Y DENUNCIANTE","17/12/2019",22:00:00,17:12:00,"19.3902549452,-99.0769963899","IZTACALCO","AGRÍCOLA ORIENTAL",TRUE
"114","20/12/2019","FRAUDE","DELITO DE BAJO IMPACTO","Femenino",NA,"VICTIMA","10/04/2019",12:00:00,17:14:00,NA,"BENITO JUAREZ",NA,TRUE
"115","20/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",59,"VICTIMA Y DENUNCIANTE","20/12/2019",15:30:00,17:21:00,"19.4103338025,-99.1622685997","CUAUHTEMOC","ROMA SUR",TRUE
"116","20/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",25,"VICTIMA Y DENUNCIANTE","20/12/2019",04:00:00,17:37:00,"19.3016331545,-99.0626451403","TLAHUAC","LOS OLIVOS",TRUE
"117","20/12/2019","ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA","ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA","Femenino",45,"VICTIMA Y DENUNCIANTE","20/12/2019",16:04:00,17:38:00,"19.52686015,-99.1479760404","GUSTAVO A MADERO","RESIDENCIAL ACUEDUCTO DE GUADALUPE",TRUE
"118","20/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",34,"VICTIMA Y DENUNCIANTE","20/12/2019",10:00:00,17:50:00,"19.3751821136,-99.2031074895","ALVARO OBREGON","OLIVAR DEL CONDE 1A SECCIÓN",TRUE
"119","20/12/2019","NARCOMENUDEO POSESION SIMPLE","DELITO DE BAJO IMPACTO",NA,NA,"VICTIMA","20/12/2019",17:00:00,17:51:00,"19.463944487,-99.1121228318","GUSTAVO A MADERO","TABLAS DE SAN AGUSTÍN",FALSE
"120","20/12/2019","ABUSO DE CONFIANZA","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","20/12/2019",12:00:00,17:57:00,"19.2837510976,-99.1653839999","TLALPAN","TLALPAN CENTRO II",TRUE
"121","20/12/2019","ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA","DELITO DE BAJO IMPACTO","Masculino",31,"VICTIMA Y DENUNCIANTE","20/12/2019",01:30:00,17:57:00,"19.3506944995,-99.0945879934","IZTAPALAPA","AMPLIACIÓN EL SANTUARIO",TRUE
"122","20/12/2019","FRAUDE","DELITO DE BAJO IMPACTO","Masculino",44,"VICTIMA Y DENUNCIANTE","10/12/2019",10:30:00,18:03:00,"19.4195892461,-99.136538225","CUAUHTEMOC","OBRERA",TRUE
"123","20/12/2019","AMENAZAS","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","04/12/2019",10:00:00,18:03:00,NA,"XOCHIMILCO",NA,TRUE
"124","20/12/2019","LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION","DELITO DE BAJO IMPACTO","Femenino",18,"VICTIMA Y DENUNCIANTE","20/12/2019",18:00:00,18:11:00,"19.4809236843,-99.1030636901","GUSTAVO A MADERO","GRANJAS MODERNAS",TRUE
"125","20/12/2019","ROBO DE OBJETOS","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA","19/12/2019",16:15:00,18:22:00,"19.4159085958,-99.1622859999","CUAUHTEMOC","ROMA NORTE",TRUE
"126","20/12/2019","ROBO A PASAJERO A BORDO DE TRANSPORTE PÚBLICO CON VIOLENCIA","DELITO DE BAJO IMPACTO","Masculino",39,"VICTIMA Y DENUNCIANTE","20/12/2019",17:35:00,18:31:00,"19.3853984562,-99.0355335012","IZTAPALAPA","EJERCITO DE ORIENTE 2",TRUE
"127","20/12/2019","ROBO A PASAJERO A BORDO DE TRANSPORTE PÚBLICO CON VIOLENCIA","DELITO DE BAJO IMPACTO","Masculino",29,"VICTIMA Y DENUNCIANTE","20/12/2019",17:35:00,18:31:00,"19.3853984562,-99.0355335012","IZTAPALAPA","EJERCITO DE ORIENTE 2",TRUE
"128","20/12/2019","DAÑO EN PROPIEDAD AJENA INTENCIONAL","DELITO DE BAJO IMPACTO","Masculino",47,"VICTIMA Y DENUNCIANTE","20/12/2019",18:00:00,18:35:00,"19.3204641115,-99.1151847756","COYOACAN","CULHUACÁN CTM SECCIÓN VII",TRUE
"129","20/12/2019","ROBO DE ACCESORIOS DE AUTO","DELITO DE BAJO IMPACTO","Masculino",28,"VICTIMA Y DENUNCIANTE","19/12/2019",20:00:00,18:55:00,"19.3518639663,-99.1327140329","COYOACAN","CAMPESTRE CHURUBUSCO",TRUE
"130","20/12/2019","DAÑO EN PROPIEDAD AJENA INTENCIONAL","DELITO DE BAJO IMPACTO","Masculino",35,"VICTIMA Y DENUNCIANTE","20/12/2019",11:00:00,19:07:00,"19.347749798,-99.0462033998","IZTAPALAPA","SANTA CRUZ MEYEHUALCO",TRUE
"131","20/12/2019","ROBO A REPARTIDOR CON VIOLENCIA","ROBO A REPARTIDOR CON Y SIN VIOLENCIA",NA,NA,"VICTIMA","20/12/2019",00:00:00,19:15:00,"19.5008716623,-99.1629050861","AZCAPOTZALCO","INDUSTRIAL VALLEJO",FALSE
"132","20/12/2019","ROBO DE PLACA DE AUTOMOVIL","DELITO DE BAJO IMPACTO","Masculino",41,"VICTIMA Y DENUNCIANTE","19/12/2019",18:00:00,19:16:00,"19.470424908,-99.1804714731","AZCAPOTZALCO","DEL RECREO",TRUE
"133","20/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",28,"VICTIMA Y DENUNCIANTE","20/12/2019",00:01:00,19:21:00,"19.4541561963,-99.0837304001","GUSTAVO A MADERO","SAN JUAN DE ARAGÓN II SECCIÓN",TRUE
"134","20/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",55,"VICTIMA Y DENUNCIANTE","19/12/2019",16:30:00,19:25:00,"19.4827912701,-99.0655908275","GUSTAVO A MADERO","PROVIDENCIA",TRUE
"135","20/12/2019","DAÑO EN PROPIEDAD AJENA INTENCIONAL","DELITO DE BAJO IMPACTO","Masculino",45,"VICTIMA Y DENUNCIANTE","20/12/2019",12:45:00,19:27:00,"19.4895388984,-99.1813140998","AZCAPOTZALCO","SAN MARCOS",TRUE
"136","20/12/2019","DAÑO EN PROPIEDAD AJENA INTENCIONAL","DELITO DE BAJO IMPACTO","Masculino",51,"VICTIMA Y DENUNCIANTE","19/12/2019",11:00:00,19:28:00,"19.5036033085,-99.1282055663","GUSTAVO A MADERO","LINDAVISTA",TRUE
"137","20/12/2019","ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO","DELITO DE BAJO IMPACTO","Masculino",54,"VICTIMA Y DENUNCIANTE","18/12/2019",22:30:00,19:31:00,NA,"XOCHIMILCO",NA,TRUE
"138","20/12/2019","DESPOJO","DELITO DE BAJO IMPACTO","Masculino",37,"VICTIMA Y DENUNCIANTE","20/12/2019",12:00:00,19:34:00,"19.3119319364,-99.1320392499","COYOACAN","EL PARQUE DE COYOACÁN",TRUE
"139","20/12/2019","LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION","DELITO DE BAJO IMPACTO","Femenino",NA,"LESIONADO","20/11/2019",18:30:00,19:50:00,"19.4214308533,-99.1373584237","CUAUHTEMOC","OBRERA",TRUE
"140","20/12/2019","FALSIFICACION DE TITULOS AL PORTADOR Y DOCUMENTOS DE CREDITO PUBLICO","DELITO DE BAJO IMPACTO","Femenino",36,"VICTIMA Y DENUNCIANTE","20/12/2019",17:30:00,20:00:00,"19.3803282131,-99.1401940765","BENITO JUAREZ","AMÉRICAS UNIDAS",TRUE
"141","20/12/2019","ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA","ROBO DE VEHÍCULO CON Y SIN VIOLENCIA","Masculino",37,"VICTIMA Y DENUNCIANTE","20/12/2019",13:10:00,20:02:00,"19.4002008034,-99.0712926005","IZTACALCO","AGRÍCOLA ORIENTAL",TRUE
"142","20/12/2019","ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA","ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA","Femenino",36,"VICTIMA Y DENUNCIANTE","20/10/2019",16:15:00,20:03:00,"19.4252375242,-99.1364941134","CUAUHTEMOC","CENTRO",TRUE
"143","20/12/2019","AMENAZAS","DELITO DE BAJO IMPACTO","Femenino",36,"VICTIMA Y DENUNCIANTE","13/12/2019",16:30:00,20:12:00,"19.3723156931,-99.1223792519","IZTAPALAPA","LA VIGA",TRUE
"144","20/12/2019","ROBO DE OBJETOS","DELITO DE BAJO IMPACTO","Femenino",66,"VICTIMA Y DENUNCIANTE","20/12/2019",16:30:00,20:19:00,"19.3074622484,-99.1662551955","COYOACAN","VILLA PANAMERICANA",TRUE
"145","20/12/2019","HOMICIDIO POR ARMA DE FUEGO","HOMICIDIO DOLOSO","Masculino",23,"CADAVER","20/12/2019",18:00:00,20:26:00,"19.4924715627,-99.1205013405","GUSTAVO A MADERO","RESIDENCIAL ZACATENCO",TRUE
"146","20/12/2019","ROBO DE PLACA DE AUTOMOVIL","DELITO DE BAJO IMPACTO","Masculino",37,"VICTIMA Y DENUNCIANTE","20/12/2019",16:30:00,20:49:00,"19.3744252814,-99.0859309716","IZTAPALAPA","CENTRAL DE ABASTO",TRUE
"147","20/12/2019","NARCOMENUDEO POSESION SIMPLE","DELITO DE BAJO IMPACTO",NA,NA,"VICTIMA","20/12/2019",19:52:00,20:56:00,"19.3745923226,-99.0898511901","IZTAPALAPA","CENTRAL DE ABASTO",FALSE
"148","20/12/2019","ROBO DE MOTOCICLETA SIN VIOLENCIA","ROBO DE VEHÍCULO CON Y SIN VIOLENCIA","Masculino",24,"VICTIMA Y DENUNCIANTE","27/11/2019",20:40:00,20:58:00,"19.3489742042,-99.1120146342","IZTAPALAPA","VALLE DEL SUR",TRUE
"149","20/12/2019","ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA","ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA","Femenino",NA,"VICTIMA Y DENUNCIANTE","20/12/2019",20:15:00,21:02:00,"19.4341395069,-99.1680964178","CUAUHTEMOC","CUAUHTÉMOC",TRUE
"150","20/12/2019","FALSIFICACION DE TITULOS AL PORTADOR Y DOCUMENTOS DE CREDITO PUBLICO","DELITO DE BAJO IMPACTO","Femenino",66,"VICTIMA","20/12/2019",18:20:00,21:20:00,"19.3716978189,-99.1786523103","BENITO JUAREZ","DEL VALLE CENTRO",TRUE
"151","20/12/2019","ROBO A NEGOCIO CON VIOLENCIA","ROBO A NEGOCIO CON VIOLENCIA",NA,NA,"VICTIMA","19/12/2019",20:50:00,21:25:00,"19.4634039983,-99.1304278996","GUSTAVO A MADERO","VALLEJO",FALSE
"152","20/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",29,"VICTIMA Y DENUNCIANTE","12/12/2019",02:00:00,21:47:00,"19.4279612059,-99.1931665097","MIGUEL HIDALGO","POLANCO",TRUE
"153","20/12/2019","FALSIFICACION DE DOCUMENTOS","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","22/07/2019",10:00:00,21:49:00,"19.4186139972,-99.1647728998","CUAUHTEMOC","ROMA NORTE",TRUE
"154","20/12/2019","USURPACIÓN DE IDENTIDAD","DELITO DE BAJO IMPACTO","Femenino",52,"VICTIMA Y DENUNCIANTE","19/12/2019",11:00:00,21:58:00,"19.3877746003,-99.1158828996","IZTACALCO","JARDINES TECMA",TRUE
"155","20/12/2019","ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA","ROBO DE VEHÍCULO CON Y SIN VIOLENCIA","Masculino",49,"VICTIMA Y DENUNCIANTE","19/12/2019",21:30:00,22:04:00,"19.441677718,-99.1008862973","VENUSTIANO CARRANZA","ROMERO RUBIO",TRUE
"156","20/12/2019","ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA","ROBO DE VEHÍCULO CON Y SIN VIOLENCIA","Masculino",32,"VICTIMA Y DENUNCIANTE","06/12/2019",14:00:00,22:04:00,"19.3507185695,-99.1087509688","IZTAPALAPA","LOS CIPRESES",TRUE
"157","20/12/2019","AMENAZAS","DELITO DE BAJO IMPACTO","Femenino",56,"VICTIMA Y DENUNCIANTE","05/07/2019",10:00:00,22:06:00,"19.3798314706,-99.2382207771","ALVARO OBREGON","LOS GAMITOS",TRUE
"158","20/12/2019","AMENAZAS","DELITO DE BAJO IMPACTO","Masculino",28,"VICTIMA Y DENUNCIANTE","16/12/2019",22:46:00,22:15:00,"19.2342993971,-99.1602455003","TLALPAN","SAN MIGUEL XICALCO",TRUE
"159","20/12/2019","ROBO DE OBJETOS","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","20/12/2019",09:30:00,22:16:00,"19.4340858024,-99.1423938997","CUAUHTEMOC","CENTRO",TRUE
"160","20/12/2019","FALSIFICACION DE TITULOS AL PORTADOR Y DOCUMENTOS DE CREDITO PUBLICO","DELITO DE BAJO IMPACTO","Femenino",63,"VICTIMA Y DENUNCIANTE","20/12/2019",15:00:00,22:49:00,"19.2955596536,-99.1321088385","TLALPAN","PRADO COAPA 2A SECCIÓN",TRUE
"161","20/12/2019","FRAUDE","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","24/07/2015",18:00:00,23:06:00,"19.4356169012,-99.1853626002","MIGUEL HIDALGO","POLANCO",TRUE
"162","20/12/2019","ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA","DELITO DE BAJO IMPACTO","Masculino",27,"VICTIMA Y DENUNCIANTE","20/12/2019",19:40:00,23:08:00,"19.3854213041,-99.0486492408","IZTAPALAPA","UNIDAD EJÉRCITO CONSTITUCIONALISTA",TRUE
"163","20/12/2019","ROBO DE ACCESORIOS DE AUTO","DELITO DE BAJO IMPACTO","Masculino",38,"VICTIMA Y DENUNCIANTE","20/12/2019",21:00:00,23:35:00,"19.4127647984,-99.1605674002","CUAUHTEMOC","ROMA NORTE",TRUE
"164","20/12/2019","FRAUDE","DELITO DE BAJO IMPACTO","Masculino",0,"VICTIMA Y DENUNCIANTE","15/11/2018",12:00:00,23:40:00,"19.3778434179,-99.1224648627","IZTAPALAPA","EL TRIUNFO",TRUE
"165","20/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",54,"VICTIMA Y DENUNCIANTE","20/12/2019",20:40:00,23:48:00,"19.3912506192,-99.1175061017","IZTACALCO","SAN MIGUEL",TRUE
"166","20/12/2019","LESIONES INTENCIONALES POR ARMA BLANCA","DELITO DE BAJO IMPACTO","Masculino",18,"LESIONADO","20/12/2019",23:10:00,23:54:00,"19.4966803113,-99.0828953659","GUSTAVO A MADERO","25 DE JULIO",TRUE
"167","20/12/2019","LESIONES INTENCIONALES POR ARMA BLANCA","DELITO DE BAJO IMPACTO","Masculino",27,"LESIONADO","20/12/2019",23:10:00,23:54:00,"19.4966803113,-99.0828953659","GUSTAVO A MADERO","25 DE JULIO",TRUE
"168","21/12/2019","ABUSO DE AUTORIDAD","DELITO DE BAJO IMPACTO","Masculino",45,"VICTIMA Y DENUNCIANTE","20/12/2019",12:00:00,00:33:00,NA,"IZTAPALAPA",NA,TRUE
"169","21/12/2019","ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA","ROBO DE VEHÍCULO CON Y SIN VIOLENCIA","Masculino",46,"VICTIMA Y DENUNCIANTE","20/12/2019",22:50:00,00:45:00,"19.4008040004,-99.1865027005","MIGUEL HIDALGO","TACUBAYA",TRUE
"170","21/12/2019","HOMICIDIO POR ARMA DE FUEGO","HOMICIDIO DOLOSO","Masculino",25,"LESIONADO","20/12/2019",23:15:00,00:59:00,"19.3769954647,-99.2101703843","ALVARO OBREGON","BARRIO NORTE",TRUE
"171","21/12/2019","HOMICIDIO POR ARMA DE FUEGO","HOMICIDIO DOLOSO","Masculino",26,"LESIONADO","20/12/2019",23:15:00,00:59:00,"19.3769954647,-99.2101703843","ALVARO OBREGON","BARRIO NORTE",TRUE
"172","21/12/2019","FALSIFICACION DE DOCUMENTOS","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","07/08/2019",12:00:00,01:41:00,"19.4345221804,-99.1426968866","CUAUHTEMOC","CENTRO",TRUE
"173","21/12/2019","AMENAZAS","DELITO DE BAJO IMPACTO","Masculino",41,"VICTIMA Y DENUNCIANTE","19/12/2019",19:45:00,01:45:00,"19.2668342033,-99.2058549521","TLALPAN","MIGUEL HIDALGO 4A SECCIÓN",TRUE
"174","21/12/2019","TENTATIVA DE EXTORSION","DELITO DE BAJO IMPACTO","Femenino",49,"VICTIMA Y DENUNCIANTE","09/12/2019",10:00:00,01:46:00,"19.3386969853,-99.0193269879","IZTAPALAPA","XALPA",TRUE
"175","21/12/2019","ABANDONO DE PERSONA","DELITO DE BAJO IMPACTO","Masculino",8,"VICTIMA Y DENUNCIANTE","18/12/2019",00:00:00,01:48:00,NA,"CUAUHTEMOC",NA,FALSE
"176","21/12/2019","DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA","21/01/2019",01:19:00,02:02:00,"19.3544137313,-99.3248291663","CUAJIMALPA DE MORELOS","SAN PABLO CHIMALPA",TRUE
"177","21/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",20,"VICTIMA Y DENUNCIANTE","20/12/2019",23:00:00,02:06:00,"19.5053568057,-99.0910870127","GUSTAVO A MADERO","JUAN GONZÁLEZ ROMERO",TRUE
"178","21/12/2019","LA ADMINISTRACION DE JUSTICIA","DELITO DE BAJO IMPACTO","Femenino",NA,"VICTIMA Y DENUNCIANTE","04/12/2019",12:00:00,02:09:00,NA,"IZTAPALAPA",NA,TRUE
"179","21/12/2019","ABUSO DE AUTORIDAD","DELITO DE BAJO IMPACTO","Femenino",NA,"VICTIMA Y DENUNCIANTE","25/11/2019",23:37:00,02:23:00,NA,"IZTAPALAPA",NA,TRUE
"180","21/12/2019","DAÑO EN PROPIEDAD AJENA INTENCIONAL","DELITO DE BAJO IMPACTO","Masculino",20,"VICTIMA Y DENUNCIANTE","20/12/2019",11:54:00,02:27:00,"19.2871430978,-99.1478068002","TLALPAN","GUADALUPE TLALPAN",TRUE
"181","21/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",30,"VICTIMA Y DENUNCIANTE","20/12/2019",23:30:00,02:34:00,"19.3281678741,-99.1115985131","COYOACAN","CULHUACÁN CTM SECCIÓN VI",TRUE
"182","21/12/2019","LESIONES CULPOSAS","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","21/12/2019",03:00:00,03:04:00,"19.3505181043,-99.1855572998","ALVARO OBREGON","AGRICOLA / EX-HACIENDA DE GUADALUPE CHIMALISTAC",TRUE
"183","21/12/2019","PERDIDA DE LA VIDA POR OTRAS CAUSAS","HECHO NO DELICTIVO","Femenino",11,"CADAVER","21/12/2019",00:50:00,03:29:00,"19.4909192756,-99.1078708268","GUSTAVO A MADERO","ESTANZUELA",TRUE
"184","21/12/2019","ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA","ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA","Femenino",NA,"VICTIMA Y DENUNCIANTE","21/12/2019",03:25:00,03:57:00,"19.3847701152,-99.1100347956","IZTACALCO","INFONAVIT IZTACALCO",TRUE
"185","21/12/2019","LESIONES INTENCIONALES POR ARMA DE FUEGO","LESIONES DOLOSAS POR DISPARO DE ARMA DE FUEGO","Masculino",24,"LESIONADO","21/12/2019",03:30:00,04:48:00,"19.380348981,-99.2430912763","ALVARO OBREGON","PUEBLO SANTA FE",TRUE
"186","21/12/2019","LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION","DELITO DE BAJO IMPACTO","Masculino",28,"LESIONADO","21/12/2019",03:40:00,05:26:00,"19.3598092547,-99.0575599452","IZTAPALAPA","UNIDAD VICENTE GUERRERO",TRUE
"187","21/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",24,"VICTIMA Y DENUNCIANTE","21/12/2019",04:50:00,05:55:00,"19.4428973085,-99.1074252228","VENUSTIANO CARRANZA","20 DE NOVIEMBRE",TRUE
"188","21/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",23,"VICTIMA Y DENUNCIANTE","20/12/2019",22:30:00,06:47:00,"19.3559472193,-99.072278578","IZTAPALAPA","LEYES DE REFORMA 1A SECCIÓN",TRUE
"189","21/12/2019","ROBO DE DINERO","DELITO DE BAJO IMPACTO",NA,NA,"VICTIMA","20/12/2019",12:30:00,07:20:00,"19.3793598397,-99.1883864504","BENITO JUAREZ","SANTA MARIA NONOALCO",FALSE
"190","21/12/2019","DAÑO EN PROPIEDAD AJENA CULPOSA","DELITO DE BAJO IMPACTO","Masculino",33,"VICTIMA Y DENUNCIANTE","21/12/2019",02:00:00,07:21:00,"19.3851270996,-99.1798795427","BENITO JUAREZ","CIUDAD DE LOS DEPORTES",TRUE
"191","21/12/2019","DAÑO EN PROPIEDAD AJENA INTENCIONAL","DELITO DE BAJO IMPACTO","Masculino",28,"VICTIMA","21/12/2019",07:00:00,08:08:00,"19.4160382655,-99.0642371727","IZTACALCO","AGRÍCOLA PANTITLAN",TRUE
"192","21/12/2019","RESISTENCIA DE PARTICULARES (SE OPONGA O RESISTA)","DELITO DE BAJO IMPACTO","Femenino",NA,"VICTIMA Y DENUNCIANTE","21/12/2019",08:00:00,08:43:00,"19.4161618402,-99.0743336701","VENUSTIANO CARRANZA","AMPLIACION ADOLFO LOPEZ MATEOS",TRUE
"193","21/12/2019","FRAUDE","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","10/12/2019",10:00:00,10:09:00,"19.3510223329,-99.1585736585","COYOACAN","DEL CARMEN",TRUE
"194","21/12/2019","LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION","DELITO DE BAJO IMPACTO",NA,NA,"VICTIMA","21/12/2019",09:00:00,10:22:00,"19.4649030027,-99.0805185005","GUSTAVO A MADERO","SAN JUAN DE ARAGÓN",FALSE
"195","21/12/2019","ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA","ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA","Masculino",44,"VICTIMA Y DENUNCIANTE","18/12/2019",16:15:00,10:35:00,"19.3009914264,-99.0736864745","IZTAPALAPA","SAN ANTONIO",TRUE
"196","21/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",90,"VICTIMA","19/12/2019",11:00:00,10:39:00,"19.364851138,-99.1744624838","BENITO JUAREZ","DEL VALLE CENTRO",TRUE
"197","21/12/2019","ROBO DE ACCESORIOS DE AUTO","DELITO DE BAJO IMPACTO","Femenino",45,"VICTIMA Y DENUNCIANTE","20/12/2019",09:00:00,10:51:00,"19.3744300432,-99.1047058335","IZTAPALAPA","ACULCO",TRUE
